run_id,learning_rate,batch_size,buffer_size,hidden_units,num_layers,time_horizon,beta,gamma,lambd,final_10_percent_reward_mean,mean_reward,max_reward,min_reward,late_phase_std,all_rewards_std,convergence_detected,convergence_episode,episodes_after_convergence,total_episodes,training_duration_seconds,config_hash,config_path,error_occurred,created_at,updated_at,error_message,max_steps
3DBall_20260118_054155_2wt74e,0.0001,128,8192,128,2,64,0.003,0.92,0.99,500.02,134.371668476294,500.02,4.2,236.201091089818,207.580244879964,true,70,2693,2763,327,6319297480216181838,,false,2026-01-18 04:47:24.345819,2026-01-18 04:47:24.345819,,750000
3DBall_20260118_054723_2fei5r,0.00001,64,16384,32,1,128,0.0001,0.999,0.9,10.4056429232192,10.4552597522647,39.4,4.1,3.7115055134831,3.64777422113238,true,56,10762,10818,129,-2293291793503784571,,false,2026-01-18 04:49:34.390661,2026-01-18 04:49:34.390661,,250000
3DBall_20260118_054933_7dflg0,0.00001,1024,32768,256,1,64,0.0003,0.99,0.99,10.5843707405725,10.2575471269589,39.3,4.1,3.68464621157264,3.54385793636334,true,59,21956,22015,225,6486770844565960558,,false,2026-01-18 04:53:20.580211,2026-01-18 04:53:20.580211,,500000
3DBall_20260118_055320_owlhqk,0.003,2048,8192,32,2,256,0.01,0.9,0.92,450.19993993994,148.398930176806,500.02,4.3,237.065297185,216.762683383201,true,94,3243,3337,348,8462379705526239719,,false,2026-01-18 04:59:09.79905,2026-01-18 04:59:09.79905,,1000000
3DBall_20260118_055909_91c5gg,0.00001,256,32768,32,1,32,0.003,0.995,0.95,10.5015887564925,10.35522971652,44,4.1,3.65260262192397,3.60320344207513,true,62,32674,32736,339,-2222111404900174617,,false,2026-01-18 05:04:49.923437,2026-01-18 05:04:49.923437,,750000
3DBall_20260118_060449_e7zvm3,0.003,256,16384,256,3,32,0.1,0.95,0.92,432.027643312102,77.3975309818875,500.02,4.4,202.403127100021,157.8599005493,true,59,3088,3147,251,3706701443176742456,,false,2026-01-18 05:09:01.667908,2026-01-18 05:09:01.667908,,500000
3DBall_20260118_060901_q6i9e0,0.00001,1024,1024,128,1,32,0.1,0.995,0.92,10.3395852534562,10.4165330753639,46.9,4.1,3.78299847091198,3.79801631982966,true,62,21646,21708,219,4282156904471507184,,false,2026-01-18 05:12:41.314252,2026-01-18 05:12:41.314252,,500000
3DBall_20260118_061240_aizi0h,0.00003,128,16384,128,1,64,0.0001,0.999,0.99,206.966744525547,71.6736744525547,500.02,4.5,153.394647187439,123.400469817993,true,59,6791,6850,411,9073290504977279664,,false,2026-01-18 05:19:33.706793,2026-01-18 05:19:33.706793,,1000000
3DBall_20260118_061933_9rir1n,0.00001,512,4096,64,2,128,0.0001,0.99,0.97,11.2324832642652,10.8514899448641,43.4,4.1,4.0882178871572,3.95858227307208,true,55,31322,31377,335,6887251330615031942,,false,2026-01-18 05:25:10.246068,2026-01-18 05:25:10.246068,,750000
3DBall_20260118_062509_pznz4o,0.003,128,4096,32,3,64,0.001,0.9,0.95,474.636119402985,184.054798507463,500.02,4.8,215.505253484712,230.529255539802,true,60,1280,1340,207,1851230385259869731,,false,2026-01-18 05:28:38.801274,2026-01-18 05:28:38.801274,,500000
3DBall_20260118_062838_9yorhg,0.0001,32,2048,128,3,128,0.003,0.99,0.97,477.004761904762,234.070953729934,500.02,4.4,135.565910335724,240.940621758843,true,51,1008,1059,314,7068668179775135245,,false,2026-01-18 05:33:53.536271,2026-01-18 05:33:53.536271,,500000
3DBall_20260118_063353_br2tkg,0.00003,32,4096,64,2,128,0.01,0.92,0.9,481.360281329923,62.2529282614246,500.02,4.2,188.995449806604,143.193577621424,true,52,3865,3917,273,4161803133468882203,,false,2026-01-18 05:38:28.064253,2026-01-18 05:38:28.064253,,500000
3DBall_20260118_063827_5ky84i,0.0001,32,1024,32,1,128,0.0001,0.9,0.95,498.741766233766,95.3685799429905,500.02,4.3,222.379848440686,178.495786417944,true,52,3807,3859,360,6358059558968784017,,false,2026-01-18 05:44:29.614117,2026-01-18 05:44:29.614117,,750000
3DBall_20260118_064429_8s34b9,0.00001,32,2048,128,1,128,0.0001,0.995,0.97,202.151257367387,35.4613419063512,500.02,4.3,109.744289047091,81.2926537852826,true,50,10137,10187,385,7616401795536475117,,false,2026-01-18 05:50:56.083522,2026-01-18 05:50:56.083522,,750000
3DBall_20260118_065055_fo8y9x,0.0003,2048,32768,512,2,128,0.01,0.95,0.92,491.276972111554,64.9964427034922,500.02,4.2,192.83269758267,146.843593467148,true,95,7436,7531,468,2734479192476876954,,false,2026-01-18 05:58:45.462452,2026-01-18 05:58:45.462452,,1000000
3DBall_20260118_065845_moqayz,0.00001,1024,16384,128,3,32,0.0003,0.99,0.97,11.2743528283797,10.8817876827223,42.9,4.2,4.15803768642519,3.95916854196767,true,87,20778,20865,245,-496684078852621264,,false,2026-01-18 06:02:52.019576,2026-01-18 06:02:52.019576,,500000
3DBall_20260118_070251_leqymp,0.00003,32,16384,128,2,256,0.03,0.97,0.97,432.017663551402,56.9330249941602,500.02,4.2,179.226962011166,134.934414071431,true,58,4223,4281,292,2142784977717381880,,false,2026-01-18 06:07:45.46524,2026-01-18 06:07:45.46524,,500000
3DBall_20260118_070745_7zelhj,0.003,1024,1024,32,1,128,0.001,0.95,0.9,414.704872727273,179.384324030446,500.02,4.3,222.89773964135,230.086236678917,true,86,2673,2759,347,-7256373774288037872,,false,2026-01-18 06:13:33.817819,2026-01-18 06:13:33.817819,,1000000
3DBall_20260118_071333_ftpvre,0.003,64,16384,256,1,64,0.0003,0.999,0.95,494.329093484419,104.174544940644,500.02,4.3,225.921243250755,184.739598015056,true,110,3428,3538,342,-7833431181492195203,,false,2026-01-18 06:19:17.256025,2026-01-18 06:19:17.256025,,750000
3DBall_20260118_071916_u079nt,0.001,512,32768,64,2,64,0.001,0.97,0.95,424.826157337368,55.2916709511568,500.02,4.3,178.570828591262,134.093107742324,true,67,6546,6613,292,-970264401786628197,,false,2026-01-18 06:24:10.434838,2026-01-18 06:24:10.434838,,750000
3DBall_20260118_072409_l411pl,0.001,32,2048,64,1,256,0.1,0.995,0.99,471.826324786325,210.000042589438,500.02,4.3,167.165050615371,224.763524642665,true,66,1108,1174,240,8830776426708600487,,false,2026-01-18 06:28:11.741185,2026-01-18 06:28:11.741185,,500000
3DBall_20260118_072811_iahq6r,0.003,256,8192,64,3,32,0.003,0.97,0.95,500.02,205.421696391539,500.02,4.6,197.655177417638,235.697866233399,true,65,2346,2411,410,3495922725355957690,,false,2026-01-18 06:35:02.404256,2026-01-18 06:35:02.404256,,1000000
3DBall_20260118_073501_hzgfac,0.001,256,4096,512,1,32,0.001,0.999,0.9,477.953310344828,168.967154639175,500.02,4.2,225.678735932014,223.883725731543,true,51,1404,1455,203,2703292503888702220,,false,2026-01-18 06:38:26.892486,2026-01-18 06:38:26.892486,,500000
3DBall_20260118_073826_h7tuhy,0.0001,2048,8192,128,3,128,0.1,0.9,0.99,473.267419768935,62.7440271899449,500.02,4.5,189.914811195881,144.021186224766,true,71,7726,7797,402,4096927672672876130,,false,2026-01-18 06:45:10.061581,2026-01-18 06:45:10.061581,,1000000
3DBall_20260118_074509_yhs1pw,0.0003,128,16384,64,2,256,0.1,0.995,0.92,491.068551532033,67.8897020328599,500.02,4.4,195.06599356824,149.271966428949,true,66,3525,3591,209,-8482891974810824057,,false,2026-01-18 06:48:40.515822,2026-01-18 06:48:40.515822,,500000
3DBall_20260118_074840_yqherb,0.0001,32,32768,64,1,32,0.0003,0.9,0.92,231.223342911877,34.5576404709486,500.02,4,131.188670698257,95.8978810193874,true,50,10397,10447,385,8702674410165878952,,false,2026-01-18 06:55:06.446082,2026-01-18 06:55:06.446082,,750000
3DBall_20260118_075505_aoh1ln,0.0003,32,2048,512,1,64,0.003,0.999,0.92,354.981029411765,180.909626373626,500.02,3.9,240.431655671104,230.211895549906,true,54,1311,1365,274,412953007105408724,,false,2026-01-18 06:59:41.892034,2026-01-18 06:59:41.892034,,500000
3DBall_20260118_075941_4n61ok,0.003,32,32768,512,1,32,0.0003,0.95,0.9,37.4836764705882,13.3835675592014,243.41,3.3,21.0512035397854,15.7657831847005,true,50,25794,25844,460,-7698449647929466067,,false,2026-01-18 07:07:23.142219,2026-01-18 07:07:23.142219,,750000
3DBall_20260118_080722_tk251r,0.001,64,32768,128,3,64,0.003,0.995,0.9,477.557892791128,91.0135764401773,500.02,4.4,219.596654596126,174.857234822154,true,57,5359,5416,539,-988877318370014969,,false,2026-01-18 07:16:22.952407,2026-01-18 07:16:22.952407,,1000000
3DBall_20260118_081622_cokvdr,0.00001,256,8192,128,2,128,0.0003,0.97,0.9,16.6080878105142,13.3450086655113,82.7,4.3,6.79657973635647,5.98593799764517,true,81,17229,17310,236,-7628572024569179173,,false,2026-01-18 07:20:19.993894,2026-01-18 07:20:19.993894,,500000
3DBall_20260118_082019_ncdg96,0.0003,2048,8192,512,2,32,0.003,0.95,0.99,489.118666666667,164.018897254207,500.02,4.4,221.632193976104,218.393013442372,true,77,2181,2258,356,-8056302602673245166,,false,2026-01-18 07:26:16.9494,2026-01-18 07:26:16.9494,,750000
3DBall_20260118_082616_45uryx,0.001,32,16384,64,1,256,0.0003,0.99,0.95,497.342035928144,73.1947596297402,500.02,4.8,200.434838905669,154.723976476965,true,50,3299,3349,248,2242913977261035413,,false,2026-01-18 07:30:25.686184,2026-01-18 07:30:25.686184,,500000
3DBall_20260118_083017_7josx2,0.00003,64,16384,128,2,128,0.01,0.92,0.9,380.164613778706,50.8333576794658,500.02,4.3,168.617829410524,125.768466759461,true,86,4706,4792,443,2909998949338345403,,false,2026-01-18 07:37:48.834452,2026-01-18 07:37:48.834452,,500000
3DBall_20260118_083025_hr6m0m,0.00003,1024,32768,512,2,128,0.1,0.995,0.9,117.62387755102,24.2651530612245,500.02,4.3,69.249615192128,50.8981107469543,true,50,9750,9800,256,6029828279737253032,,false,2026-01-18 07:34:43.028161,2026-01-18 07:34:43.028161,,500000
3DBall_20260118_083442_yumoeb,0.00003,32,8192,256,1,32,0.0001,0.995,0.97,438.30657980456,120.118504065041,500.02,4.5,217.312320553368,188.000201263271,true,76,2999,3075,405,-935288716762655151,,false,2026-01-18 07:41:28.657897,2026-01-18 07:41:28.657897,,750000
3DBall_20260118_083741_hsy3nr,0.003,64,8192,256,3,64,0.01,0.92,0.97,40.1221987421384,11.4156332855382,500.02,2.7,49.3757722449175,37.0709827629867,true,50,39703,39753,1126,-550347467142171819,,false,2026-01-18 07:56:36.145332,2026-01-18 07:56:36.145332,,1000000
3DBall_20260118_084128_i6be2h,0.00001,2048,8192,128,2,64,0.01,0.95,0.9,11.3502530730296,10.9505771501554,42.7,4.2,4.24325056389554,4.05579382412426,true,53,41444,41497,455,-1462915580011225070,,false,2026-01-18 07:49:04.979281,2026-01-18 07:49:04.979281,,1000000
3DBall_20260118_084904_jrryn3,0.0001,2048,8192,512,1,32,0.1,0.97,0.97,130.623849167483,47.7117541111981,500.02,4.4,85.723499300832,68.7517035134334,true,55,10161,10216,411,-3641684779545886277,,false,2026-01-18 07:55:56.792115,2026-01-18 07:55:56.792115,,1000000
3DBall_20260118_085556_0zuf97,0.0003,64,16384,256,2,128,0.0003,0.99,0.92,489.731412639405,90.8793026706232,500.02,3.9,219.373981044372,174.556088489466,true,52,2644,2696,271,-6015429324520454252,,false,2026-01-18 08:00:28.8558,2026-01-18 08:00:28.8558,,500000
3DBall_20260118_085628_1cj83x,0.0003,2048,16384,32,1,256,0.01,0.95,0.97,34.7907444668008,15.6639030441196,203.2,4,17.2566433094155,13.608418006757,true,53,29775,29828,681,8229263528219262925,,false,2026-01-18 08:07:57.506649,2026-01-18 08:07:57.506649,,1000000
3DBall_20260118_090028_7brug2,0.0003,1024,1024,32,1,128,0.0003,0.95,0.99,360.027831184056,57.2646867314674,500.02,4.1,162.288467931376,123.426644074932,true,55,8484,8539,361,-8231513588317436390,,false,2026-01-18 08:06:30.871456,2026-01-18 08:06:30.871456,,1000000
3DBall_20260118_090630_glf4db,0.001,64,8192,128,1,256,0.03,0.95,0.97,401.3152,53.3555397601066,500.02,4.4,171.449594910873,128.475998968607,true,50,2201,2251,115,-3808553376923363871,,false,2026-01-18 08:08:27.15698,2026-01-18 08:08:27.15698,,250000
3DBall_20260118_090750_yrtwc7,0.00003,32,16384,512,1,32,0.1,0.99,0.95,434.286961722488,58.1093492822967,500.02,4.2,179.020683983917,135.062830430444,true,68,4112,4180,583,-2635779699484848650,,false,2026-01-18 08:17:41.769006,2026-01-18 08:17:41.769006,,500000
3DBall_20260118_090827_u2edjl,0.003,512,16384,32,1,256,0.01,0.995,0.9,382.105291666667,50.8028833333333,500.02,4.4,169.110945166725,126.339787362538,true,81,4719,4800,186,2059478704373025016,,false,2026-01-18 08:11:34.562497,2026-01-18 08:11:34.562497,,500000
3DBall_20260118_091134_60hm9b,0.0003,128,16384,32,3,32,0.0001,0.95,0.95,498.042412868633,65.2815613283342,500.02,4.6,194.612259323911,148.136188021177,true,117,3617,3734,218,7019439328927190505,,false,2026-01-18 08:15:13.540022,2026-01-18 08:15:13.540022,,500000
3DBall_20260118_091513_ppr3o3,0.00001,512,16384,512,2,256,0.01,0.97,0.97,215.757164634146,36.7884552102377,500.02,4.3,114.310390200289,84.7912095660473,true,97,6467,6564,256,3732204637383624071,,false,2026-01-18 08:19:30.522662,2026-01-18 08:19:30.522662,,500000
3DBall_20260118_091734_50yqfo,0.00001,2048,2048,256,1,32,0.0003,0.999,0.99,10.5503298774741,10.6757298926351,42,4.2,3.7618606315395,3.80119906027686,true,84,10534,10618,197,4041003688556382165,,false,2026-01-18 08:20:59.792308,2026-01-18 08:20:59.792308,,250000
3DBall_20260118_091930_az49fo,0.0003,1024,4096,512,3,64,0.03,0.995,0.97,497.048924731183,129.624102564103,500.02,4.6,230.803342025812,201.363599564942,true,50,886,936,142,-604987717366327006,,false,2026-01-18 08:21:53.221014,2026-01-18 08:21:53.221014,,250000
3DBall_20260118_092052_1dn6c6,0.0003,256,16384,64,3,256,0.01,0.97,0.9,498.836538461539,118.657257211538,500.02,4.4,236.473621329042,199.080329221241,true,63,4097,4160,656,-1487510709560525613,,false,2026-01-18 08:31:56.805603,2026-01-18 08:31:56.805603,,1000000
3DBall_20260118_092153_bi79q5,0.001,512,8192,64,3,64,0.0003,0.995,0.95,497.457989417989,129.790460074035,500.02,4.4,237.068356178627,205.308978645038,true,50,1841,1891,194,-4299215495606471179,,false,2026-01-18 08:25:08.497198,2026-01-18 08:25:08.497198,,500000
3DBall_20260118_092508_149dbb,0.00003,32,1024,32,2,128,0.01,0.995,0.92,431.795417348609,59.8927202877227,500.02,4.3,180.553582355903,136.790485912282,true,51,6066,6117,384,4009699249979096882,,false,2026-01-18 08:31:33.262165,2026-01-18 08:31:33.262165,,750000
3DBall_20260118_093133_1j1cy4,0.00003,2048,4096,64,3,32,0.0003,0.99,0.9,10.4664522058824,10.3913059461447,41.4,4.1,3.6238263505073,3.62579594641793,true,57,10824,10881,117,712194529020517413,,false,2026-01-18 08:33:31.160745,2026-01-18 08:33:31.160745,,250000
3DBall_20260118_093149_iiygnn,0.0003,1024,2048,32,3,32,0.0003,0.99,0.99,331.128412098299,45.6519678942398,500.02,4.2,150.870483787088,112.339280739347,true,87,5208,5295,354,4513135006320979429,,false,2026-01-18 08:37:51.793178,2026-01-18 08:37:51.793178,,500000
3DBall_20260118_093331_v4zdf8,0.003,128,8192,256,1,32,0.01,0.95,0.92,496.229647058824,145.297554773083,500.02,4.4,233.657874703827,213.017786880513,true,60,2496,2556,320,-8412136227567587294,,false,2026-01-18 08:38:51.802291,2026-01-18 08:38:51.802291,,750000
3DBall_20260118_093744_87oc2k,0.00003,32,1024,32,1,256,0.01,0.99,0.92,250.520622222222,40.4029625929626,500.02,4.4,125.971696498523,93.6776496662923,true,78,8931,9009,819,-8042099000844757616,,false,2026-01-18 08:51:31.513276,2026-01-18 08:51:31.513276,,750000
3DBall_20260118_093851_k3ffsq,0.0001,32,8192,32,3,128,0.03,0.92,0.97,498.296853146853,128.753097067039,500.02,4.3,237.090641590489,204.90071410922,true,54,2810,2864,392,-1786806787517577544,,false,2026-01-18 08:45:24.913187,2026-01-18 08:45:24.913187,,750000
3DBall_20260118_094524_03b0sf,0.00001,64,1024,128,2,64,0.03,0.92,0.9,139.735404157044,27.4740809968847,500.02,4.3,87.4415330499232,64.0193302384946,true,50,8617,8667,257,-4599662182520951890,,false,2026-01-18 08:49:42.881875,2026-01-18 08:49:42.881875,,500000
3DBall_20260118_094942_2sha5w,0.0001,2048,8192,64,2,64,0.0001,0.92,0.99,38.6847960199005,17.5354388582227,382.91,4.3,21.392906782686,16.6608597859357,true,57,20052,20109,307,-278873613683841750,,false,2026-01-18 08:54:51.406825,2026-01-18 08:54:51.406825,,750000
3DBall_20260118_095124_jw3bjh,0.001,256,4096,256,1,128,0.1,0.99,0.97,396.091666666667,192.276587136929,500.02,4.4,206.848396816754,232.142501484786,true,52,1876,1928,478,-9199621491650937802,,false,2026-01-18 08:59:29.987031,2026-01-18 08:59:29.987031,,750000
3DBall_20260118_095451_yuyq82,0.00003,64,8192,256,3,32,0.0003,0.92,0.99,496.581964912281,173.323470958712,500.02,4.8,224.714033386896,226.810737273318,true,78,2780,2858,626,-6909150766965197599,,false,2026-01-18 09:05:19.132611,2026-01-18 09:05:19.132611,,1000000
3DBall_20260118_095922_ezr20p,0.00003,64,1024,64,1,64,0.003,0.9,0.97,25.4198243412798,14.5619465696726,156.3,4.1,12.4374726678655,9.98857741319555,true,66,15880,15946,466,2606903431829874877,,false,2026-01-18 09:07:17.210782,2026-01-18 09:07:17.210782,,500000
3DBall_20260118_100519_eumcj9,0.00001,128,16384,64,1,256,0.003,0.97,0.9,11.4911047345768,10.8537556777432,41.2,4.2,4.19717820367514,4.02078553910735,true,50,20865,20915,235,-2041893317052569184,,false,2026-01-18 09:09:15.611569,2026-01-18 09:09:15.611569,,500000
3DBall_20260118_100709_ztwcxd,0.001,64,2048,128,3,64,0.001,0.9,0.92,461.245066666667,161.087161803714,500.02,4.3,229.619224399749,220.836156024913,true,54,700,754,229,4573584149755668074,,false,2026-01-18 09:11:06.863988,2026-01-18 09:11:06.863988,,250000
3DBall_20260118_100915_vc264k,0.00003,128,16384,256,2,256,0.01,0.999,0.97,462.829579439252,85.9643596920924,500.02,4.3,210.570664906062,166.603243430975,true,70,4217,4287,355,-714460759127515370,,false,2026-01-18 09:15:11.683786,2026-01-18 09:15:11.683786,,750000
3DBall_20260118_101059_0kbsvd,0.0001,1024,1024,512,1,128,0.001,0.97,0.92,79.2791891891892,34.3741719971571,500.02,4.4,58.7276402103841,46.5893018172294,true,50,6985,7035,336,-982315269463436707,,false,2026-01-18 09:16:43.831295,2026-01-18 09:16:43.831295,,500000
3DBall_20260118_101511_cbeotz,0.001,2048,32768,32,2,64,0.1,0.92,0.95,382.648759200841,51.2436121912769,500.02,4.1,168.679402034084,126.014752130906,true,51,9464,9515,376,5160627838367340546,,false,2026-01-18 09:21:28.258023,2026-01-18 09:21:28.258023,,1000000
3DBall_20260118_101636_snd702,0.0003,512,1024,512,3,64,0.001,0.9,0.97,482.211666666667,280.625527903469,500.02,4.3,143.225366512346,237.033124220355,true,66,1260,1326,479,1064558112067753060,,false,2026-01-18 09:24:43.831531,2026-01-18 09:24:43.831531,,750000
3DBall_20260118_102128_w52v3c,0.00003,2048,16384,32,3,128,0.03,0.99,0.97,10.3440677966102,10.3516328493565,40.2,4.1,3.57576823321491,3.57841015038325,true,89,21744,21833,222,-3103943970054201087,,false,2026-01-18 09:25:11.085011,2026-01-18 09:25:11.085011,,500000
3DBall_20260118_102436_cnnrqt,0.001,32,4096,128,3,32,0.001,0.999,0.99,494.69010989011,132.064606126915,500.02,4.7,229.11974568081,202.12236790346,true,53,861,914,331,1579419591403072693,,false,2026-01-18 09:30:15.204475,2026-01-18 09:30:15.204475,,250000
3DBall_20260118_102511_pi46t3,0.00003,512,16384,256,1,32,0.0001,0.995,0.99,44.1400808625337,21.3172512571839,289.01,4.4,25.882431797845,20.7055443798038,true,50,11086,11136,212,4014254534378493933,,false,2026-01-18 09:28:44.083744,2026-01-18 09:28:44.083744,,500000
3DBall_20260118_102844_n3a89j,0.003,256,4096,256,1,32,0.003,0.999,0.97,462.392203389831,209.030409974641,500.02,3.8,241.684710227269,236.679901716882,true,86,2280,2366,394,-6648933346873636664,,false,2026-01-18 09:35:18.748205,2026-01-18 09:35:18.748205,,1000000
3DBall_20260118_103007_bso4e9,0.0001,64,8192,32,3,128,0.0003,0.99,0.9,500.02,84.0108953168044,500.02,4.6,216.41470293022,169.702714154333,true,50,2854,2904,522,-5722100820095380737,,false,2026-01-18 09:38:58.438726,2026-01-18 09:38:58.438726,,500000
3DBall_20260118_103518_1h3iyg,0.003,512,32768,512,2,128,0.1,0.9,0.99,250.432220472441,37.907975440806,500.02,4.3,131.314943610896,96.8818919938627,true,58,6294,6352,259,4342335827542260441,,false,2026-01-18 09:39:38.855439,2026-01-18 09:39:38.855439,,500000
3DBall_20260118_103851_13s4n0,0.00001,512,1024,256,1,32,0.01,0.95,0.9,10.8125602755454,10.3791886679829,41.4,3.9,3.83364144341726,3.79052586507425,true,102,43456,43558,985,-6846948625206168014,,false,2026-01-18 09:55:24.54665,2026-01-18 09:55:24.54665,,1000000
3DBall_20260118_103938_r3hvtq,0.001,128,8192,64,2,32,0.001,0.99,0.9,495.829390862944,124.414703797468,500.02,4.5,237.85643608668,203.131728801969,true,50,1925,1975,213,-2299941093186937473,,false,2026-01-18 09:43:13.265251,2026-01-18 09:43:13.265251,,500000
3DBall_20260118_104313_2cvxw8,0.00003,512,2048,512,3,128,0.001,0.99,0.92,426.773218390804,69.6259482758621,500.02,5.3,177.908987973538,138.597738513701,true,50,1690,1740,149,-1036717253155708339,,false,2026-01-18 09:45:43.353104,2026-01-18 09:45:43.353104,,250000
3DBall_20260118_104543_59c61p,0.00001,1024,8192,256,1,64,0.003,0.95,0.92,12.875178241352,12.102479338843,54.8,4.3,5.22032976481204,4.90291588154182,true,85,37788,37873,442,-2176670670977098779,,false,2026-01-18 09:53:06.732917,2026-01-18 09:53:06.732917,,1000000
3DBall_20260118_105306_a1dl9d,0.0001,64,2048,256,2,32,0.0001,0.9,0.99,486.502827586207,255.04438957476,500.02,4.1,124.249338011809,240.377122869411,true,65,1393,1458,408,-249087348424155451,,false,2026-01-18 09:59:55.533625,2026-01-18 09:59:55.533625,,750000
3DBall_20260118_105517_44p10z,0.00001,512,4096,512,2,64,0.0001,0.95,0.92,185.079863636364,41.2049340909091,500.02,4.2,102.521377441107,78.3469086104477,true,52,8748,8800,588,521821844205236151,,false,2026-01-18 10:05:13.208574,2026-01-18 10:05:13.208574,,750000
3DBall_20260118_105955_mes3bw,0.00001,128,16384,256,3,256,0.01,0.9,0.95,18.1669282511211,12.9085845567634,66.1,4.1,7.28552396116135,6.21215745076468,true,68,8855,8923,153,-5353450504625301540,,false,2026-01-18 10:02:29.744816,2026-01-18 10:02:29.744816,,250000
3DBall_20260118_110229_93tzj5,0.0001,256,8192,32,3,128,0.03,0.99,0.99,500.02,74.3243733602422,500.02,4.4,206.926305220739,159.584361474396,true,66,4889,4955,294,-3457343213785808996,,false,2026-01-18 10:07:25.313352,2026-01-18 10:07:25.313352,,750000
3DBall_20260118_110505_tf0rk1,0.001,2048,2048,256,2,64,0.0003,0.999,0.97,441.055644171779,226.775326817349,500.02,4.3,150.784976389501,219.358371070713,true,60,1577,1637,529,-7511674230010440234,,false,2026-01-18 10:14:02.869603,2026-01-18 10:14:02.869603,,750000
3DBall_20260118_110725_sid0w9,0.003,2048,2048,512,2,256,0.01,0.9,0.97,498.099875,232.354154709919,500.02,5,148.931384733294,232.934918392068,true,52,1551,1603,332,-6984237848489958952,,false,2026-01-18 10:12:58.189706,2026-01-18 10:12:58.189706,,750000
3DBall_20260118_111258_bb3cgj,0.0001,2048,8192,64,1,32,0.01,0.995,0.99,12.5440517670483,11.3421042153984,58,4.2,4.72303392033533,4.3593627046681,true,88,20005,20093,215,-1478180161839985798,,false,2026-01-18 10:16:34.558031,2026-01-18 10:16:34.558031,,500000
3DBall_20260118_111355_9re7ta,0.0003,1024,4096,256,3,128,0.01,0.99,0.95,426.732457142857,211.642143671608,500.02,3.8,184.074738710158,236.654441601759,true,60,1694,1754,536,-1398428097214919525,,false,2026-01-18 10:22:59.480482,2026-01-18 10:22:59.480482,,750000
3DBall_20260118_111634_mledi6,0.001,64,1024,64,3,128,0.003,0.999,0.97,329.001647058824,194.052449059561,500.02,3.4,235.174393421011,236.977890444404,true,51,2501,2552,469,-4960312923348671273,,false,2026-01-18 10:24:24.903727,2026-01-18 10:24:24.903727,,1000000
3DBall_20260118_112252_clfn5u,0.0003,128,2048,512,1,64,0.001,0.99,0.95,496.287786259542,283.734813119756,500.02,4.6,47.6999863983023,239.372466392686,true,76,1235,1311,615,-8768556303515981521,,false,2026-01-18 10:33:15.716186,2026-01-18 10:33:15.716186,,750000
3DBall_20260118_112424_88ppga,0.00003,256,8192,256,1,32,0.01,0.9,0.99,381.530554298643,55.1320818264015,500.02,4.4,166.051260388325,125.511961678722,true,51,8797,8848,407,-2049922804776963429,,false,2026-01-18 10:31:12.982686,2026-01-18 10:31:12.982686,,1000000
3DBall_20260118_113112_egw2r6,0.00003,512,1024,64,1,32,0.1,0.9,0.97,10.9414467556659,10.5403110159233,41.1,4,3.92196439913056,3.73879643961611,true,52,32165,32217,330,-8456064508862760116,,false,2026-01-18 10:36:43.679985,2026-01-18 10:36:43.679985,,750000
3DBall_20260118_113308_28vtbh,0.001,1024,8192,256,2,128,0.003,0.95,0.99,495.172911392405,208.401399747793,500.02,4.6,185.069351015157,235.040392084151,true,114,2265,2379,669,-6966228757510564794,,false,2026-01-18 10:44:25.491612,2026-01-18 10:44:25.491612,,1000000
3DBall_20260118_113643_ld883z,0.001,32,8192,256,1,128,0.0001,0.95,0.99,464.759206349206,63.8974986779482,500.02,4.7,185.867439732948,141.50255602849,true,125,1766,1891,136,-5963127860307966816,,false,2026-01-18 10:39:01.03394,2026-01-18 10:39:01.03394,,250000
3DBall_20260118_113900_yuf1b8,0.0003,512,16384,128,3,32,0.001,0.9,0.97,182.580128534704,30.2600333846944,500.02,4.6,112.199802362853,81.7546855732012,true,50,3844,3894,115,-7087319605403864092,,false,2026-01-18 10:40:56.879575,2026-01-18 10:40:56.879575,,250000
3DBall_20260118_114056_6jzpsh,0.00001,32,32768,64,3,32,0.03,0.99,0.99,12.3517343904856,11.2789760348584,40.4,4.3,4.62935980276281,4.32331840801263,true,51,10047,10098,164,2100941591427757776,,false,2026-01-18 10:43:41.78584,2026-01-18 10:43:41.78584,,250000
3DBall_20260118_114341_k6swbe,0.003,32,2048,128,2,256,0.0001,0.9,0.95,259.427113402062,127.152409979424,500.02,3,219.363675376327,194.207321926851,true,65,3823,3888,578,8002250943758868909,,false,2026-01-18 10:53:20.374567,2026-01-18 10:53:20.374567,,1000000
3DBall_20260118_114418_wh9k32,0.0003,64,16384,32,1,32,0.03,0.995,0.92,149.510642201835,26.9892416953035,500.02,4.3,99.6871921519555,72.3565151488653,true,158,4207,4365,258,2759773147294591983,,false,2026-01-18 10:48:44.779355,2026-01-18 10:48:44.779355,,250000
3DBall_20260118_114837_ppiq35,0.00001,1024,2048,64,3,256,0.001,0.95,0.92,10.442817679558,10.4098232369729,46.4,4.3,3.60462892473851,3.66989627042332,true,100,10762,10862,218,-2367493020833613813,,false,2026-01-18 10:52:23.607626,2026-01-18 10:52:23.607626,,250000
